,price,occupancy_area,room_layout,address,management_expenses,reserve_fund_for_repairs,building_structure,total_number_of_houses,parking,bike_parking,pet,land_rights,management,rank,floor_number,building_age,route,station,walk_distance,running_cost,parking_cost
2517,36900000,44.77,１ＬＤＫ,中央区,12840,21870,ＲＣ,52,無,,,所有権,全部委託・日勤管理,9,5,42,東京メトロ日比谷線, 八丁堀駅,4,34710,
2518,36900000,53.36,１ＬＤＫ,練馬区,14700,13740,ＲＣ,86,空無,,相談,所有権,全部委託・日勤管理,7,5,28,東武東上線, 東武練馬駅,10,28440,
2519,36900000,53.36,１ＬＤＫ,練馬区,14700,13740,ＲＣ,86,空無,,相談,所有権,全部委託・日勤管理,7,5,28,東武東上線, 東武練馬駅,10,28440,
2520,36900000,53.36,１ＬＤＫ,練馬区,14700,13740,ＲＣ,86,空無,有,相談,所有権,全部委託・日勤管理,7,5,28,東武東上線, 東武練馬駅,10,28440,
2521,36900000,53.36,１ＬＤＫ,練馬区,14700,13740,ＲＣ,86,,,相談,所有権,全部委託・日勤管理,7,5,28,東武東上線, 東武練馬駅,10,28440,
2522,36900000,66.97,３ＬＤＫ,東久留米市,12500,18080,ＲＣ,62,,,相談,所有権,全部委託・日勤管理,10,3,19,西武池袋線, 東久留米駅,3,30580,
2523,36900000,57.97,３ＬＤＫ,町田市,13620,19300,ＳＲＣ,37,空無,無,,所有権,全部委託・日勤管理,11,4,25,小田急小田原線, 町田駅,4,32920,
2524,36900000,57.97,３ＬＤＫ,町田市,13620,19300,ＳＲＣ,36,有,,,所有権,全部委託・日勤管理,11,4,25,小田急小田原線, 町田駅,4,32920,16000
2525,36900000,57.97,３ＬＤＫ,町田市,13620,19300,ＳＲＣ,36,有,無,,所有権,全部委託・日勤管理,11,4,25,小田急小田原線, 町田駅,4,32920,14000
2526,36980000,59.85,２ＬＤＫ,江東区,8790,9050,ＳＲＣ,86,,有,,所有権,,10,2,38,都営新宿線, 大島駅,6,17840,
2527,36990000,84.73,３ＳＬＤＫ,足立区,13050,10420,ＲＣ,50,空無,,相談,所有権,全部委託・日勤管理,7,1,18,東京メトロ千代田線, 北綾瀬駅,15,23470,
2528,36990000,44.21,２ＤＫ,荒川区,9300,2650,ＲＣ,49,有,有,小型犬可 											猫可,所有権,全部委託・日勤管理,15,4,6,ＪＲ常磐線, 南千住駅,5,11950,25000
2529,36990000,44.21,２ＤＫ,荒川区,9300,2650,ＲＣ,49,有,有,小型犬可 											猫可,所有権,全部委託・日勤管理,15,4,6,ＪＲ常磐線, 南千住駅,5,11950,25000
2530,36990000,44.21,２ＤＫ,荒川区,9300,2650,ＲＣ,32,有,空無,相談,所有権,全部委託・日勤管理,15,4,6,ＪＲ常磐線, 南千住駅,5,11950,25000
2531,36990000,44.21,２ＤＫ,荒川区,9300,2650,ＲＣ,32,,,相談,所有権,全部委託・日勤管理,15,4,6,東京メトロ日比谷線, 南千住駅,5,11950,
2532,36990000,67.8,３ＬＤＫ,板橋区,14000,11500,ＲＣ,51,有,,,所有権,全部委託・日勤管理,8,5,28,都営三田線, 志村三丁目駅,12,25500,20000
2533,36990000,67.8,３ＬＤＫ,板橋区,14000,11500,ＲＣ,51,有,有,,所有権,全部委託・日勤管理,8,5,28,都営三田線, 志村三丁目駅,12,25500,20000
2534,36990000,67.8,３ＬＤＫ,板橋区,14000,11500,ＲＣ,51,空無,,,所有権,全部委託・日勤管理,8,5,28,都営三田線, 志村三丁目駅,12,25500,
2535,36990000,67.8,３ＬＤＫ,板橋区,14000,11500,ＲＣ,51,有,,,所有権,全部委託・日勤管理,8,5,28,都営三田線, 志村三丁目駅,12,25500,20000
2536,36990000,67.8,３ＬＤＫ,板橋区,14000,11500,ＲＣ,51,空無,有,,所有権,全部委託・日勤管理,8,5,29,都営三田線, 志村三丁目駅,12,25500,
2537,36990000,67.8,３ＬＤＫ,板橋区,14000,11500,ＲＣ,51,有,,,所有権,全部委託・日勤管理,8,5,28,都営三田線, 志村三丁目駅,12,25500,20000
2538,36990000,40.5,１ＬＤＫ,豊島区,6910,9920,ＳＲＣ,169,,,,所有権,全部委託・日勤管理,11,2,36,ＪＲ山手線, 大塚駅,6,16830,
2539,36990000,40.5,１ＬＤＫ,豊島区,6910,9920,ＳＲＣ,169,有,有,,所有権,全部委託・常駐管理,11,2,36,ＪＲ山手線, 大塚駅,6,16830,30000
2540,36990000,48.14,２ＬＤＫ,豊島区,8500,12800,ＳＲＣ,105,空無,,,所有権,一部委託・日勤管理,14,13,47,ＪＲ山手線, 大塚駅,9,21300,
2541,36990000,61.6,３ＬＤＫ,練馬区,12870,12670,ＲＣ,111,空無,,,所有権,全部委託・日勤管理,9,9,26,西武池袋線, 練馬高野台駅,12,25540,
2542,36990000,61.6,２ＳＬＤＫ,練馬区,12870,12670,ＲＣ,111,空無,,,所有権,全部委託・日勤管理,9,9,26,西武池袋線, 石神井公園駅,14,25540,
2543,36990000,61.6,２ＳＬＤＫ,練馬区,12870,12670,ＲＣ,111,,,,所有権,全部委託・日勤管理,9,9,26,西武池袋線, 石神井公園駅,14,25540,
2544,36990000,61.6,２ＳＬＤＫ,練馬区,12870,12670,ＲＣ,111,,,相談,所有権,全部委託・日勤管理,9,9,26,西武池袋線, 石神井公園駅,14,25540,
2545,36990000,65.68,３ＬＤＫ,府中市,13000,4000,ＲＣ,51,有,,,所有権,一部委託・日勤管理,6,3,24,京王線, 武蔵野台駅,11,17000,13000
2546,36990000,65.68,３ＬＤＫ,府中市,13000,4000,ＲＣ,51,有,,相談,所有権,一部委託・日勤管理,6,3,24,京王線, 武蔵野台駅,11,17000,15000
2547,36990000,65.68,３ＬＤＫ,府中市,13000,4000,ＲＣ,49,有,,,所有権,一部委託・日勤管理,6,3,24,京王線, 武蔵野台駅,11,17000,15000
2548,36990000,65.68,３ＬＤＫ,府中市,13000,4000,ＲＣ,52,,,,所有権,一部委託・日勤管理,6,3,24,京王線, 武蔵野台駅,11,17000,
2549,36990000,65.68,３ＬＤＫ,府中市,13000,4000,ＲＣ,51,空無,,,所有権,一部委託・日勤管理,6,3,24,京王線, 武蔵野台駅,11,17000,
2550,36990000,65.68,３ＬＤＫ,府中市,13000,4000,ＲＣ,51,有,,,所有権,一部委託・日勤管理,6,3,24,京王線, 武蔵野台駅,11,17000,15000
2551,36990000,65.68,３ＬＤＫ,府中市,13000,4000,ＲＣ,51,有,,,所有権,一部委託・日勤管理,6,3,24,京王線, 武蔵野台駅,11,17000,13000
2552,36990000,62.09,２ＬＤＫ,文京区,15000,11200,ＲＣ,8,無,,,所有権,,4,3,48,東京メトロ有楽町線, 江戸川橋駅,10,26200,
2553,36990000,54.21,２ＬＤＫ,港区,18430,4545,ＲＣ,22,無,,,旧法賃借権,全部委託・巡回管理,10,7,44,都営浅草線, 三田駅,8,22975,
2554,36990000,33.75,１ＤＫ,港区,6600,10100,ＳＲＣ,109,,有,相談,所有権,全部委託・日勤管理,10,2,52,東京メトロ日比谷線, 六本木駅,2,16700,
2555,36990000,33.75,１ＤＫ,港区,6600,10100,ＳＲＣ,109,空無,,,所有権,全部委託・常駐管理,10,2,52,東京メトロ日比谷線, 六本木駅,2,16700,
2556,36990000,33.75,１ＤＫ,港区,6600,10100,ＳＲＣ,109,空無,,,所有権,全部委託・日勤管理,10,2,52,東京メトロ日比谷線, 六本木駅,2,16700,
2557,36990000,33.75,１ＤＫ,港区,6600,10100,ＳＲＣ,109,空無,,相談,所有権,全部委託・常駐管理,10,2,52,東京メトロ日比谷線, 六本木駅,2,16700,
2558,36990000,33.75,１ＤＫ,港区,6600,10100,ＳＲＣ,109,,,相談,所有権,全部委託・常駐管理,10,2,52,東京メトロ日比谷線, 六本木駅,2,16700,
2559,36990000,33.75,１ＤＫ,港区,6600,10100,ＳＲＣ,109,空無,,小型犬可 											猫可 											２頭まで飼育可,所有権,全部委託・常駐管理,10,2,53,東京メトロ日比谷線, 六本木駅,2,16700,
2560,36990000,33.75,１ＤＫ,港区,6600,10100,ＳＲＣ,109,空無,,小型犬可 											犬・猫２匹まで飼育可能です,所有権,全部委託・常駐管理,10,2,52,東京メトロ日比谷線, 六本木駅,2,16700,
2561,36990000,33.75,１ＤＫ,港区,6600,10100,ＳＲＣ,109,空無,,,所有権,全部委託・日勤管理,10,2,52,東京メトロ日比谷線, 六本木駅,2,16700,
2562,36990000,33.75,１ＤＫ,港区,6600,10100,ＳＲＣ,109,無,,小型犬可 											猫可,所有権,全部委託・常駐管理,10,2,52,東京メトロ日比谷線, 六本木駅,2,16700,
2563,36990000,33.75,１ＤＫ,港区,6600,10100,ＳＲＣ,109,,,相談,所有権,全部委託・日勤管理,10,2,52,東京メトロ日比谷線, 六本木駅,2,16700,
2564,36990000,33.75,１ＤＫ,港区,6600,10100,ＳＲＣ,109,空無,有,相談,所有権,全部委託・日勤管理,10,2,52,東京メトロ日比谷線, 六本木駅,2,16700,
2565,36990000,33.75,１ＤＫ,港区,6600,10100,ＳＲＣ,109,空無,,小型犬可 											猫可,所有権,全部委託・常駐管理,10,2,52,東京メトロ日比谷線, 六本木駅,2,16700,
2566,36990000,33.75,１ＤＫ,港区,6600,10100,ＳＲＣ,109,空無,,相談,所有権,全部委託・常駐管理,10,2,52,東京メトロ日比谷線, 六本木駅,2,16700,
2567,37800000,45.11,２ＬＤＫ,大田区,12200,7800,ＲＣ,48,,,,所有権,一部委託・巡回管理,7,7,53,東急東横線, 田園調布駅,7,20000,
2568,37800000,75.09,３ＬＤＫ,大田区,12100,12900,ＲＣ,46,無,,,所有権,全部委託・巡回管理,6,3,39,京急本線, 雑色駅,3,25000,
2569,37800000,75.09,３ＬＤＫ,大田区,12100,12900,ＲＣ,46,,,,所有権,全部委託・巡回管理,6,3,39,京急本線, 雑色駅,3,25000,
2570,37800000,57.83,２ＬＤＫ,大田区,16540,8220,ＲＣ,21,,有,相談,所有権,全部委託・巡回管理,3,2,35,東急池上線, 蓮沼駅,3,24760,
2571,37800000,57.83,２ＬＤＫ,大田区,16540,8220,ＲＣ,21,無,有,相談,所有権,全部委託・巡回管理,3,2,35,東急池上線, 蓮沼駅,3,24760,
2572,37800000,57.83,２ＬＤＫ,大田区,16540,8220,ＲＣ,21,,,小型犬可,所有権,全部委託・巡回管理,3,2,35,東急池上線, 蓮沼駅,3,24760,
2573,37800000,57.83,２ＬＤＫ,大田区,16540,8220,ＲＣ,21,無,,相談,所有権,全部委託・巡回管理,3,2,35,東急池上線, 蓮沼駅,3,24760,
2574,37800000,57.83,２ＬＤＫ,大田区,16540,8220,ＲＣ,21,,有,相談,所有権,全部委託・巡回管理,3,2,35,東急池上線, 蓮沼駅,3,24760,
2575,37800000,57.83,２ＬＤＫ,大田区,16540,8220,ＲＣ,21,,,,所有権,全部委託・巡回管理,3,2,35,東急池上線, 蓮沼駅,3,24760,
2576,37800000,57.83,２ＬＤＫ,大田区,16540,8220,ＲＣ,21,,,相談,所有権,全部委託・巡回管理,3,2,35,東急池上線, 蓮沼駅,3,24760,
2577,37800000,57.83,２ＬＤＫ,大田区,16540,8220,ＲＣ,21,無,有,,所有権,全部委託・巡回管理,3,2,35,東急池上線, 蓮沼駅,4,24760,
2578,37800000,57.83,２ＬＤＫ,大田区,16540,8220,ＲＣ,27,無,,,所有権,,3,2,35,東急池上線, 蓮沼駅,4,24760,
2579,37800000,57.83,２ＬＤＫ,大田区,16540,8220,ＲＣ,21,無,有,相談,所有権,全部委託・巡回管理,3,2,35,ＪＲ京浜東北線, 蒲田駅,8,24760,
2580,37800000,50.0,１ＬＤＫ,大田区,8800,6800,ＳＲＣ,534,有,有,相談,所有権,全部委託・日勤管理,18,3,78,京急空港線, 糀谷駅,5,15600,25000
2581,37800000,50.04,１ＬＤＫ,葛飾区,11300,20560,ＳＲＣ,476,有,有,小型犬可,所有権,全部委託・常駐管理,39,7,12,ＪＲ千代田・常磐緩行線, 金町駅,2,31860,18000
2582,37800000,78.99,４ＬＤＫ,葛飾区,11700,7910,ＲＣ,31,有,,,所有権,全部委託・日勤管理,11,2,5,ＪＲ総武本線, 新小岩駅,18,19610,16000
2583,37800000,72.15,１ＬＤＫ,葛飾区,16440,23100,ＳＲＣ,70,有,,相談,所有権,全部委託・日勤管理,10,9,15,ＪＲ総武線, 新小岩駅,9,39540,3000
2584,37800000,70.49,２ＳＬＤＫ,葛飾区,14000,7800,ＲＣ,40,空無,,相談,所有権,全部委託・日勤管理,8,2,6,京成本線, 堀切菖蒲園駅,6,21800,
2585,37800000,55.02,２ＬＤＫ,北区,11570,9080,ＲＣ,56,空無,,相談,所有権,全部委託・日勤管理,10,1,18,ＪＲ京浜東北線, 王子駅,9,20650,
2586,37800000,51.55,３ＬＤＫ,北区,13100,13100,ＳＲＣ,33,無,,,所有権,全部委託・日勤管理,7,6,39,東京メトロ南北線, 西ヶ原駅,5,26200,
2587,37800000,76.78,３ＬＤＫ,清瀬市,14430,16590,ＳＲＣ,91,無,,,所有権,全部委託・常駐管理,13,8,26,西武池袋線, 清瀬駅,1,31020,
2588,37800000,74.4,３ＬＤＫ,江東区,10700,11010,ＳＲＣ,138,空無,有,,所有権,全部委託・日勤管理,11,6,37,ＪＲ京葉線, 潮見駅,8,21710,
2589,37800000,56.25,２ＬＤＫ,江東区,16140,13330,ＳＲＣ,84,,,相談,所有権,,14,7,19,東京メトロ東西線, 木場駅,14,29470,
2590,37800000,85.78,４ＬＤＫ,江東区,16700,8500,ＳＲＣ,28,有,,,所有権,全部委託・巡回管理,9,8,40,都営新宿線, 西大島駅,3,25200,22000
2591,37800000,71.13,３ＬＤＫ,江東区,8500,8500,ＳＲＣ,209,有,空無,,所有権,全部委託・日勤管理,14,5,40,東京メトロ半蔵門線, 清澄白河駅,14,17000,27000
2592,37800000,54.31,１ＳＬＤＫ,江東区,13020,8330,ＲＣ,16,空無,,,所有権,,7,3,17,東京メトロ東西線, 木場駅,5,21350,
2593,37800000,69.0,３ＬＤＫ,江東区,4900,17800,ＲＣ,583,,,,所有権,全部委託・日勤管理,14,14,19,都営新宿線, 大島駅,17,22700,
2594,37800000,72.9,４ＤＫ,国分寺市,21100,12320,ＲＣ,34,,,,所有権,全部委託・日勤管理,6,3,36,ＪＲ中央線, 国立駅,12,33420,
2595,37800000,75.09,３ＬＤＫ,小平市,15000,17700,ＲＣ,370,有,,,所有権,全部委託・日勤管理,8,7,14,西武多摩湖線, 一橋学園駅,12,32700,
2596,37800000,46.98,１ＬＤＫ,品川区,8490,12740,ＲＣ,47,空無,,,所有権,全部委託・日勤管理,7,3,42,東急目黒線, 武蔵小山駅,9,21230,
2597,37800000,36.85,１ＬＤＫ,港区,11820,11065,ＲＣ,70,有,,,所有権,全部委託・日勤管理,9,7,45,ＪＲ山手線, 品川駅,9,22885,
2598,37800000,39.5,１ＬＤＫ,港区,12500,10680,ＲＣ,16,無,無,,所有権,全部委託・日勤管理,6,5,42,東京メトロ千代田線, 表参道駅,11,23180,
2599,37800000,25.16,１Ｋ,港区,13460,3520,ＲＣ,78,空無,,相談,所有権,全部委託・日勤管理,13,3,7,都営大江戸線, 赤羽橋駅,4,16980,
2600,37800000,34.15,ワンルーム,港区,7100,9200,ＳＲＣ,40,,,相談,所有権,全部委託・日勤管理,11,3,45,東京メトロ銀座線, 表参道駅,10,16300,
2601,37800000,34.15,ワンルーム,港区,7100,9200,ＳＲＣ,40,有,,,所有権,全部委託・日勤管理,11,3,44,東京メトロ銀座線, 表参道駅,10,16300,38000
2602,37800000,34.15,ワンルーム,港区,7100,9200,ＳＲＣ,40,,,相談,所有権,全部委託・日勤管理,11,3,45,東京メトロ半蔵門線, 表参道駅,10,16300,
2603,37800000,34.15,ワンルーム,港区,7100,9200,ＳＲＣ,40,有,,,所有権,全部委託・日勤管理,11,3,44,東京メトロ銀座線, 表参道駅,10,16300,38000
2604,37800000,35.77,ワンルーム,港区,20160,13016,ＲＣ,17,空無,,,所有権,全部委託・巡回管理,4,1,44,都営三田線, 白金高輪駅,11,33176,
2605,37800000,35.77,ワンルーム,港区,20160,13016,ＲＣ,17,,,,所有権,全部委託・巡回管理,4,1,44,都営三田線, 白金高輪駅,11,33176,
2606,37800000,44.73,１ＬＤＫ,目黒区,13440,6720,ＲＣ,44,無,,,所有権,全部委託・日勤管理,11,2,37,ＪＲ山手線, 目黒駅,10,20160,
2607,37800000,42.36,２ＤＫ,目黒区,16590,11400,ＳＲＣ,31,,,,所有権,全部委託・巡回管理,11,5,39,東急東横線, 中目黒駅,13,27990,
2608,37800000,42.94,１ＬＤＫ,目黒区,13312,11200,ＲＣ,49,無,無,,所有権,全部委託・巡回管理,8,3,54,ＪＲ山手線, 恵比寿駅,9,24512,
2609,37800000,42.94,１ＬＤＫ,目黒区,13312,11200,ＲＣ,32,無,,,所有権,,8,3,54,ＪＲ山手線, 目黒駅,9,24512,
2610,37800000,42.94,１ＬＤＫ,目黒区,13312,11200,ＲＣ,32,,,,所有権,,8,3,54,ＪＲ山手線, 恵比寿駅,9,24512,
2611,37800000,42.94,１ＬＤＫ,目黒区,13312,11200,ＲＣ,32,無,,,所有権,,8,3,54,ＪＲ山手線, 恵比寿駅,9,24512,
2612,37800000,42.94,１ＬＤＫ,目黒区,6656,6656,ＲＣ,32,無,無,,所有権,,8,3,54,ＪＲ山手線, 恵比寿駅,9,13312,
2613,37800000,42.94,１ＬＤＫ,目黒区,13312,11200,ＲＣ,32,無,,,所有権,,8,3,54,ＪＲ山手線, 目黒駅,10,24512,
2614,37880000,45.93,２ＬＤＫ,大田区,16500,17100,ＳＲＣ,17,無,,,所有権,全部委託・巡回管理,10,3,21,東急池上線, 池上駅,2,33600,
2615,37880000,45.93,２ＬＤＫ,大田区,16500,17100,ＳＲＣ,17,無,,相談,所有権,全部委託・巡回管理,10,3,21,東急池上線, 池上駅,2,33600,
2616,37880000,45.93,２ＬＤＫ,大田区,16500,17100,ＳＲＣ,17,無,無,小型犬可 											猫可 											飼育細則有,所有権,全部委託・日勤管理,10,3,21,東急池上線, 池上駅,2,33600,
2617,37880000,45.93,２ＬＤＫ,大田区,16500,17100,ＳＲＣ,17,無,,相談,所有権,全部委託・日勤管理,10,3,21,東急池上線, 池上駅,2,33600,
2618,37880000,45.93,２ＬＤＫ,大田区,16500,17100,ＳＲＣ,17,近有,有,相談,所有権,全部委託・巡回管理,10,3,21,東急池上線, 池上駅,2,33600,28000
2619,37880000,54.96,３ＬＤＫ,新宿区,20150,11200,ＳＲＣ,28,無,無,,所有権,,8,6,44,東京メトロ副都心線, 東新宿駅,3,31350,
2620,37880000,54.96,３ＬＤＫ,新宿区,20150,11200,ＳＲＣ,28,,,,所有権,,8,6,44,東京メトロ副都心線, 東新宿駅,3,31350,
2621,37880000,54.96,３ＬＤＫ,新宿区,20150,11200,ＳＲＣ,28,無,,,所有権,,8,6,44,東京メトロ副都心線, 東新宿駅,3,31350,
2622,37990000,47.77,２ＬＤＫ,目黒区,11466,9554,ＲＣ,19,無,,,所有権,全部委託・日勤管理,3,1,42,小田急小田原線, 東北沢駅,5,21020,
2623,38000000,88.16,３ＬＤＫ,足立区,13700,9230,ＲＣ,41,空無,,相談,所有権,全部委託・日勤管理,13,3,15,東京メトロ千代田線, 北綾瀬駅,8,22930,
2624,38000000,113.72,３ＤＫ,江戸川区,10600,15300,ＲＣ,27,,,,所有権,全部委託・巡回管理,7,2,33,都営新宿線, 一之江駅,15,25900,
2625,38000000,39.36,１ＬＤＫ,北区,15040,3150,ＲＣ,27,空無,無,相談,所有権,全部委託・日勤管理,10,7,4,ＪＲ京浜東北線, 王子駅,6,18190,
2626,38000000,67.92,２ＳＬＤＫ,江東区,13900,8340,ＳＲＣ,54,,有,相談,所有権,全部委託・日勤管理,15,11,19,都営新宿線, 東大島駅,11,22240,
2627,38000000,33.8,１ＬＤＫ,品川区,10820,6080,ＲＣ,16,無,,,所有権,全部委託・巡回管理,5,1,14,東急目黒線, 武蔵小山駅,4,16900,
2628,38000000,41.31,２ＬＤＫ,渋谷区,16340,14626,ＲＣ,23,無,,,所有権,全部委託・日勤管理,7,6,49,小田急小田原線, 代々木上原駅,2,30966,
2629,38000000,42.12,１ＬＤＫ,渋谷区,11000,9500,ＳＲＣ,93,空無,,,所有権,全部委託・日勤管理,11,4,43,ＪＲ山手線, 恵比寿駅,4,20500,
2630,38000000,58.08,２ＳＬＤＫ,新宿区,18800,14470,ＳＲＣ,49,空無,,相談,所有権,全部委託・日勤管理,12,8,38,東京メトロ副都心線, 西早稲田駅,4,33270,
2631,38000000,34.8,１ＬＤＫ,新宿区,10977,7821,ＳＲＣ,162,,,,所有権,全部委託・常駐管理,22,11,26,東京メトロ丸ノ内線, 西新宿駅,6,18798,
2632,38000000,44.2,１ＬＤＫ,墨田区,9500,4420,ＲＣ,26,,,相談,所有権,全部委託・巡回管理,7,3,9,都営浅草線, 本所吾妻橋駅,4,13920,
2633,38000000,55.37,２ＬＤＫ,世田谷区,8410,8960,ＲＣ,47,,,,所有権,全部委託・日勤管理,7,4,50,京王線, 千歳烏山駅,10,17370,
2634,38000000,26.12,ワンルーム,中央区,8600,3700,ＳＲＣ,84,,,,所有権,,13,8,18,東京メトロ日比谷線, 東銀座駅,3,12300,
2635,38000000,24.68,１Ｋ,中央区,6100,4850,ＳＲＣ,96,,,,所有権,全部委託・日勤管理,13,11,17,東京メトロ日比谷線, 東銀座駅,3,10950,
2636,38000000,34.93,１ＤＫ,中央区,13400,7820,ＳＲＣ,181,有,,相談,所有権,全部委託・日勤管理,17,6,15,東京メトロ半蔵門線, 水天宮前駅,1,21220,45000
2637,38000000,40.63,１ＬＤＫ,中央区,7600,4500,ＲＣ,54,無,,,所有権,全部委託・日勤管理,7,4,19,東京メトロ半蔵門線, 水天宮前駅,3,12100,
2638,38000000,54.79,２ＬＤＫ,中野区,11310,10958,ＲＣ,28,,,,所有権,,8,3,49,ＪＲ総武線, 東中野駅,1,22268,
